participant_idx,mdp_idx,skipped,elapsed_minutes,program_evaluations,program,preprocessed_program,programming_exp,programming_game_exp
66,5,False,3.5332,4,JSL112WRWS21RJJSR1|WWS|RR||,JSL112WRWS21RJJSR1|WWS|RR||,None,No
66,6,False,3.1319,5,JS1JRJSWSR11RWSR1|JJS|||,JS1JRJSWSR11RWSR1|JJS|||,None,No
66,7,False,2.5304166666666665,4,JWLW11L1LJR1L1L1|JS|||,JWLW11L1LJR1L1L1|JS|||,None,No
66,8,False,1.3331333333333333,2,WLJSLJJSRRJLWSJS||||,WLJSLJJSRRJLWSJS||||,None,No
66,9,False,1.2969666666666666,1,1SJWRJSWL1S|JJ|||,1SJWRJSWL1S|JJ|||,None,No
67,0,False,2.95545,13,JRWSWLJSJJLWWWLWWLWS1||||,JRWSWLJSJJLWWWLWWLWS||||,None,No
67,1,False,2.7799,24,WSWSLWSLWSRWWSLRWSRWSRWS||||,WSWSLWSLWSRWWSWSRWSRWS||||,None,No
67,2,False,1.36945,14,123|WWWS|LJLWWWS|RJRWWWS|,1LJL1RJR1|WWWS|||,None,No
67,3,False,1.8765833333333333,17,JSLWRJSLWWSLJLWSRJLWSRRWWS||||,JSLWRJSLWWSLJLWSRJLWSRRWWS||||,None,No
67,4,False,1.16875,8,JWWRWSJRWWJSLWLJSRWJS||||,JWRWSJRWWJSLLJRWJS||||,None,No
67,5,False,2.45745,34,JLSWLWSRRWWSLLWRWSWLWSRRWWSLLWRWS||||,JSLWLWSRRWWSLLWRWSWLWSRRWWSLLWRWS||||,None,No
67,6,False,1.6324833333333333,19,RJSWSLJJSLWSJLJSRRJJSJRJSWS||||,RJSWSLJJSLWSJLJSRRJJSJRJSWS||||,None,No
67,7,False,1.01805,13,LJSJSRJLJSRJSRJSJRJS||||,LJSJSRJLJSRJSRJSJRJS||||,None,No
67,8,False,1.8732333333333333,21,WLJSWLJSWLJSLJLWJS||||,WLJSWLJSWLJSLJLWJS||||,None,No
67,9,False,0.8375833333333333,12,JJSJWRJSLWRJLJS||||,JJSJWRJSLWRJLJS||||,None,No
68,0,False,9.1633,36,2L3JRWLRRJWSLJRWSLJRLLWWJLWLWS|LWS||WWJ|,L1RWRJWSLJRWSLJL1LWLWS|WWJ|||,None,No
68,1,False,10.39085,79,WWLWSLWSLWSLWSLRRLLWWSSWSWSLSWSWRLRLWLWRLLSWSWLSWWLLSWWSWWLLWWSWSLLSWSLLWS||||,WWLWSLWSLWSLWSLWWWSWSLWSWLWLWS||||,None,No
68,2,False,2.48475,17,LJSRWWWRJSRRJJS||L||,LJSRWWWRJSRRJJS||||,None,No
68,3,False,4.513366666666666,36,1JSRLJRLLWSWWSLJLWSRJRWSLLWWS||||,JSJLWSWWSLJLWSRJRWSLLWWS||||,None,No
68,4,False,2.7393,29,JWRWSJWRLRRWRLLWWJSLJLWLRRJS|1|||,JWRWSJWRRWLWWJSLJLWRJS||||,None,No
68,5,False,3.0177666666666667,38,JSLWRWSLLWWSLLWWLLWRWSWRWSLLWSWSLLWLSWS||||,JSLWRWSLLWWSLLWWLLWRWSWRWSLLWWSLLWLWS||||,None,No
68,6,False,5.170883333333333,26,1JS2JJS3JWRSWSLLLJSLSWSLLWSLJ3JSLWS4RJJSWSSRWS||||,JSJJS1JWRWRJSLWSLLWLJ1JSLWSRJJSRWS||||,None,No
68,7,True,3.6458166666666667,19,,,None,No
68,8,False,1.9532,7,1WLJSJ2LJJSLLJLSWSJS||||,WLJSLJJSLLJLWSJS||||,None,No
68,9,False,3.953866666666667,28,1JJSRWJJSRWLRRWWJLWLRRJRJJLRWRWL3JJSWJR4JS||||,JJSRWJRWRWLWRJRJJRWLJJSWJRJS||||,None,No
69,0,False,6.4999666666666664,27,JJSJRWWRJSJRWS||||,JJSJRWWRJSJRWS||||,None,No
69,1,False,4.864166666666667,33,11211L121|WS|L1W||,11211L121|WS|L1W||,None,No
69,2,False,1.9458,11,LJSJRWWWSRJJS||||,LJSJRWWWSRJJS||||,None,No
69,3,False,3.622116666666667,16,L1RJR1LJL1|WSWWS|||,L1RJR1LJL1|WSWWS|||,None,No
69,4,False,6.5594,20,3W132LW1321|RWS|RJWW|JW|,1213LW2132|JW|RWS|R1|,None,No
69,5,False,5.466783333333334,19,JSL2S2S11S3R2SR3|RJ|WW|JJS|,JSL1S1S22S3R1SR3|WW|RJ|JJS|,None,No
69,6,False,5.878616666666667,28,RJS3L22L312L1|JLJS|JJS|WS|,RJS1L22L132L3|WS|JJS|JLJS|,None,No
69,7,False,2.664833333333333,17,1JSRJ122J2|LJS|RJS||,1JSRJ122J2|LJS|RJS||,None,No
69,8,False,2.8916666666666666,10,W1LJJSRJRWS1|LJS|||,W1LJJSRJRWS1|LJS|||,None,No
69,9,False,2.69,12,111|JJS2|RWL||,111|JJSRWL|||,None,No
70,0,False,3.58755,1,123|JRWS|WLJS|LWJS|,JRWSWLJSLWJS||||,Between 1 and 3 college courses (or equivalent),No
70,1,False,9.550516666666667,3,1234|WS|1L|1W122|1W11,121W1221W1|WS|1L||,Between 1 and 3 college courses (or equivalent),No
70,2,False,2.5909166666666668,1,123|LJSJR|WWWSR|JJS|,LJSJRWWWSRJJS||||,Between 1 and 3 college courses (or equivalent),No
70,3,False,17.132933333333334,10,1234|LWS3|RJRWS3LJ|WWS|LWS3,1RJRWS2LJ21|LWS2|WWS||,Between 1 and 3 college courses (or equivalent),No
70,4,False,14.293016666666666,19,124|JWR3|JRWLJ1|WS|JWRJWR3,1JRWLJ1JWR1|JWRWS|||,Between 1 and 3 college courses (or equivalent),No
70,5,False,15.62185,20,124|LJSJ3JRJR|SWWSWWSLJ|JWS|LJSJJS,LJSJJSJRJSRWWSWWSLJLJSJJS||||,Between 1 and 3 college courses (or equivalent),No
70,6,False,12.3161,13,12|RJSW3JJSLW3|J4S4JS|SLJJS|RJ,1SW2JJSLW2J1S1JS|RJ|SLJJS||,Between 1 and 3 college courses (or equivalent),No
70,7,False,4.7168,4,1|L33RJL3R3R3JR3||JS|,L11RJL1R1R1JR1|JS|||,Between 1 and 3 college courses (or equivalent),No
70,8,False,2.5362666666666667,2,1|WLJSLJJSRJRWSLJS|||,WLJSLJJSRJRWSLJS||||,Between 1 and 3 college courses (or equivalent),No
70,9,False,4.006666666666667,5,1|JJSRWL3RWL3||JJS|,1RWL1RWL1|JJS|||,Between 1 and 3 college courses (or equivalent),No
71,0,False,2.01215,1,1|JRWSWLJSLWJS|||,JRWSWLJSLWJS||||,None,No
71,1,False,3.2326,10,12|WSWSLWSLWS|RWWSWSRWSRWS||,WSWSLWSLWSRWWSWSRWSRWS||||,None,No
71,2,False,1.5048333333333332,3,1|LJSJRWWWSRJJS|||,LJSJRWWWSRJJS||||,None,No
71,3,False,5.34325,10,12|LWSWWSRJRWSWWS|LJLWSWWS||,LWSWWSRJRWSWWSLJLWSWWS||||,None,No
71,4,False,2.750366666666667,8,1|JWRWSJRWWJSLJWLJS|||,JWRWSJRWWJSLJWLJS||||,None,No
71,5,False,3.6321,13,1|JSJLJSJSJSJLJSJLJSJJSLWLWS|||,JSJLJSJJSJLJSJLJSJJSLWLWS||||,None,No
71,6,False,2.8744666666666667,8,1|JSJJSJRJSWSRJJSRWSLJJSLWS|||,JSJJSJRJSWSRJJSRWSLJJSLWS||||,None,No
71,7,False,2.6463833333333335,11,2||LJSJSRJLJSRJSRJSJRJS||,LJSJSRJLJSRJSRJSJRJS||||,None,No
71,8,False,1.40685,5,2||WLJSWJLJSLJSWRJS||,WLJSWJLJSLJSWRJS||||,None,No
71,9,False,1.8393833333333334,6,2||JJSJWJJRWJSRJJRWS||,JJSJWJJRWJSRJJRWS||||,None,No
72,0,False,5.557816666666667,2,324|JS|WL1|JRWS|LW1,JRWSWL1LW1|JS|||,None,No
72,1,False,4.32805,4,2211RW2311|LWS|WS|RWS|,1122RW1R122|WS|L1||,None,No
72,2,False,2.236083333333333,3,21232|LJL|WWWS|RJR|,1LJL1RJR1|WWWS|||,None,No
72,3,False,1.3942833333333333,1,L1RJR1LJL1|WSWWS|||,L1RJR1LJL1|WSWWS|||,None,No
72,4,False,3.2713,16,121JWR1|JWRWS|JRWL||,1JRWL1JWR1|JWRWS|||,None,No
72,5,False,3.3659666666666666,8,1L11L1L112|JSJ|LJLWWS||,1L11L1L11LJLWWS|JSJ|||,None,No
72,6,False,3.6585833333333335,25,1123211411|JSJ|RJ|SWS|RWR,112SWS211RWR11|JSJ|RJ||,None,No
72,7,False,2.9355166666666666,16,L1R1JL11L1LJR1|JS|||,L1R1JL11L1LJR1|JS|||,None,No
72,8,False,1.8408166666666668,11,W1WJL21WR2|LJS|JS||,W1WJL21WR2|L2|JS||,None,No
72,9,False,1.0059666666666667,4,12JS31|JJS|JWR|WL|,1JWRJSWL1|JJS|||,None,No
73,0,False,21.7761,28,13|WJS||1JWR3|,12|WJS|1JWR2||,Between 1 and 3 college courses (or equivalent),No
73,1,False,12.166916666666667,10,L3RWR3LWL3|SW||111111|,L1RWR1LWL1|222222|SW||,Between 1 and 3 college courses (or equivalent),No
73,2,False,8.599683333333333,2,1LJL1RJR1|WWWS|||,1LJL1RJR1|WWWS|||,Between 1 and 3 college courses (or equivalent),No
73,3,False,4.895816666666667,9,L3RJR3LJL3|WS||111|,L1RJR1LJL1|222|WS||,Between 1 and 3 college courses (or equivalent),No
73,4,False,1.7948666666666666,6,1L1JS|JWRWSJRW|||,1L1JS|JWRWSJRW|||,Between 1 and 3 college courses (or equivalent),No
73,5,False,10.564,25,L3RJRS3LWL3|WSJ||1111|,L1RJSR1LWL1|2222|WSJ||,Between 1 and 3 college courses (or equivalent),No
73,6,False,4.64045,10,1|RJSWSRRWJRJSJ1|||,1|RJSWSRRWJRJSJ1|||,Between 1 and 3 college courses (or equivalent),No
73,7,False,4.467433333333333,12,L113L133J3|JS||R1|,L112L122J2|JS|R1||,Between 1 and 3 college courses (or equivalent),No
73,8,False,2.2657333333333334,5,W1WJ11WRJS|LJS|||,W1WJ11WRJS|LJS|||,Between 1 and 3 college courses (or equivalent),No
73,9,False,1.8138166666666666,3,1JWR1WL1|JJS|||,1JWR1WL1|JJS|||,Between 1 and 3 college courses (or equivalent),No
74,0,False,0.8183,1,JRWSWLJSLWJS||||,JRWSWLJSLWJS||||,None,No
74,1,False,1.5570833333333334,6,112W1122W1|WS|LWS||,112W1122W1|WS|L1||,None,No
74,2,False,0.5113333333333333,3,LJSJRWWWSRJJS||||,LJSJRWWWSRJJS||||,None,No
74,3,False,1.3608,11,JSJLWSWSWSLJJSLWWSLJLWS||||,JSJLWSWWSLJJSLWWSLJLWS||||,None,No
74,4,False,0.7291666666666666,4,JWRWSJWWRJWSJRWJS||||,JWRWSJWWRJWSJRWJS||||,None,No
74,5,False,0.9475833333333333,5,JSJLJSJJSJLJSJLJSJJSLWLWS||||,JSJLJSJJSJLJSJLJSJJSLWLWS||||,None,No
74,6,False,1.19095,8,RJSWSL11LWSJLJS1LJLJS|JJS|||,RJSWSL11LWSJLJS1LJLJS|JJS|||,None,No
74,7,False,1.4516,6,JLJSRJLJSJSLJSLJRJSLJS||||,JLJSRJLJSJSLJSLJRJSLJS||||,None,No
74,8,False,0.5998666666666667,3,WLJSLJJSRRJLWSJS||||,WLJSLJJSRRJLWSJS||||,None,No
74,9,False,0.9068166666666667,4,21212|RWL|JJS||,12121|JJS|RWL||,None,No
75,0,False,5.644416666666666,12,JRWSWL1LW1|JS|||,JRWSWL1LW1|JS|||,None,No
75,1,False,10.78215,33,WSW11SRWWSW33S|SLW||SRW|,WSW112WSW22S|SLW|SRW||,None,No
75,2,False,6.48055,9,L13WWWSRJ1|JS||JR|,L1JRWWWSRJ1|JS|||,None,No
75,3,False,4.6501,12,4RJRWS1SLJ4|WW||LWS|31S,1RJRWS2SLJ1|LWS2S|WW||,None,No
75,4,False,2.672266666666667,8,4WS4JWSJRWJS|JWW|||1R,1WS1JWSJRWJS|JWWR|||,None,No
75,5,False,5.6322833333333335,25,4JRJSR11LJ4|WWS||JSJJS|L3,1JRJSR22LJ1|LJSJJS|WWS||,None,No
75,6,False,5.9886,25,RJ1JLWJSRJRJ1JJSLWSJLJS|SWSL|||,RJ1JLWJSRJRJ1JJSLWSJLJS|SWSL|||,None,No
75,7,False,3.513933333333333,24,1J21RJ2SJRJS|LJS|SRJ||,1J21RJ2SJRJS|LJS|SRJ||,None,No
75,8,False,2.643866666666667,8,W1LJJSRJRWS1|LJS|||,W1LJJSRJRWS1|LJS|||,None,No
75,9,False,1.0785666666666667,5,1JWRJSWL1|JJS|||,1JWRJSWL1|JJS|||,None,No
76,0,False,1.2582166666666668,3,JJSJRWWRJSJRWS||||,JJSJRWWRJSJRWS||||,None,No
76,1,False,1.8778333333333332,5,WSWSLWSLWSRWWSRWSLWSLWS||||,WSWSLWSLWSRWWSRWSLWSLWS||||,None,No
76,2,False,0.7805333333333333,1,LJSJRWWWSRJJS||||,LJSJRWWWSRJJS||||,None,No
76,3,False,4.755583333333333,13,LWSWWSRJJSRWWSWRJSRWWS||||,LWSWWSRJJSRWWSWRJSRWWS||||,None,No
76,4,False,2.381,9,RWLWJSRJWWRWJWSRJWLJS||||,RWLWJSRJWWRJWSRJWLJS||||,None,No
76,5,False,3.80275,12,JLSWWSWWSRRWRWSRRWWSRRWLWWRWSRRWWS||||,JSLWWSWWSRRWRWSRRWWSRRWLWWRWSRRWWS||||,None,No
76,6,False,1.8342333333333334,5,JSJJSJRJSWSRJJSRWSLJJSLWS||||,JSJJSJRJSWSRJJSRWSLJJSLWS||||,None,No
76,7,False,1.22085,3,LJSJSRJLJSRJSRJSJRJS||||,LJSJSRJLJSRJSRJSJRJS||||,None,No
76,8,False,3.3219666666666665,12,WLJSLJJSRRJLWSJS||||,WLJSLJJSRRJLWSJS||||,None,No
76,9,False,0.73215,2,JJSJWRJSWLJJS||||,JJSJWRJSWLJJS||||,None,No
77,0,False,15.4095,6,RWWLJLWSRJRWSRRWJS||||,RWWLJLWSRJRWSRRWJS||||,None,No
77,1,False,13.577483333333333,34,1122RW1133|WS|L1|R1|,1122RW1133|WS|L1|R1|,None,No
77,2,False,3.0703666666666667,13,1LJL1RJR1|WWWS|||,1LJL1RJR1|WWWS|||,None,No
77,3,False,5.372183333333333,21,JSJL1WSLJL1RJSRWWS|WSW|||,JSJL1WSLJL1RJSRWWS|WSW|||,None,No
77,4,False,3.7255166666666666,13,JWRWSJWWRJWSJRWJS||||,JWRWSJWWRJWSJRWJS||||,None,No
77,5,False,17.92675,54,J4131L34|LLW|WLWS|WS|2131RWS,J1323L21|WL2323R2|WS|LLW|,None,No
77,6,True,7.724716666666667,23,,,None,No
77,7,False,3.531083333333333,16,J112RJ122|LJS|RJS||,J112RJ122|LJS|RJS||,None,No
77,8,False,2.5097,14,111LJLWJS|WLJS|||,111LJLWJS|WLJS|||,None,No
77,9,False,1.6363833333333333,10,1L1L1|JJSRW|||,1L1L1|JJSRW|||,None,No
78,0,False,1.34045,7,JRWSLJRWSLLWJS||||,JRWSLJRWSLLWJS||||,Between 1 and 3 college courses (or equivalent),No
78,1,False,1.5156666666666667,4,WSLWSRWSRWSRRWWWSWSLWSLWS||||,WSLWSRWSRWSRRWWWSWSLWSLWS||||,Between 1 and 3 college courses (or equivalent),No
78,2,False,1.68165,7,LJSRWWWLJSLLJJS||||,LJSRWWWLJSLLJJS||||,Between 1 and 3 college courses (or equivalent),No
78,3,False,4.522116666666666,9,JSLWWSRJRSWSLLWWSLJJSLWWS||||,JSLWWSRJRWSLLWWSLJJSLWWS||||,Between 1 and 3 college courses (or equivalent),No
78,4,False,2.4456166666666665,8,RWLWJWSRJRWWJSLJWLJS||||,RWLWJSRJRWWJSLJWLJS||||,Between 1 and 3 college courses (or equivalent),No
78,5,False,3.19285,8,JSLWLWSRRWWSLLWRWSWLWSLLWWSLLWRWS||||,JSLWLWSRRWWSLLWRWSWLWSLLWWSLLWRWS||||,Between 1 and 3 college courses (or equivalent),No
78,6,False,3.86145,6,RJSWSRRWJRJSJRJSWSLLWJRJSJRJSWS||||,RJSWSRRWJRJSJRJSWSLLWJRJSJRJSWS||||,Between 1 and 3 college courses (or equivalent),No
78,7,False,1.7919,6,LJSJSRJRJSLJLJSJSLJS||||,LJSJSRJRJSLJLJSJSLJS||||,Between 1 and 3 college courses (or equivalent),No
78,8,False,1.1589166666666666,6,WLJSLJSJSRJRWSLJS||||,WLJSLJJSRJRWSLJS||||,Between 1 and 3 college courses (or equivalent),No
78,9,False,1.4175166666666668,4,JJSJWWRJSLWJRJS||||,JJSJWRJSLWJRJS||||,Between 1 and 3 college courses (or equivalent),No
79,0,False,6.718,8,1112|RWLJS|L3LJS|WW|,111LWWLJS|RWLJS|||,Between 1 and 3 college courses (or equivalent),No
79,1,False,6.6141,7,11223122|WS|LWS|RWWSR|,1122RW1R122|WS|L1||,Between 1 and 3 college courses (or equivalent),No
79,2,False,2.9472666666666667,3,12131|WWWS|LJL|RJR|,1LJL1RJR1|WWWS|||,Between 1 and 3 college courses (or equivalent),No
79,3,False,14.1903,18,1234|LWSWWSR|JJSR|WWSW|RJRSWWS,LWSWWSRJJSRWWSWRJSRWWS||||,Between 1 and 3 college courses (or equivalent),No
79,4,False,4.366716666666667,10,1112|JWWRWS|JWLJS||,111JWLJS|JWWRWS|||,Between 1 and 3 college courses (or equivalent),No
79,5,False,18.279233333333334,34,12331233|JSJL|JSLWWS|RJS|,12331233|JSJL|JSLWWS|RJS|,Between 1 and 3 college courses (or equivalent),No
79,6,False,9.61365,14,333|JSWS|WWJS|R142RJ|LJL,111|RJSWSLJLWJSRJ|||,Between 1 and 3 college courses (or equivalent),No
79,7,False,10.018033333333333,12,34L1|JSJS||L1R1|LJSLJS,L1R1LJSLJSL1|JSJS|||,Between 1 and 3 college courses (or equivalent),No
79,8,False,11.002033333333333,9,11123|WLJS|RRJ|WRJS|,111RRJWRJS|WLJS|||,Between 1 and 3 college courses (or equivalent),No
79,9,False,3.7089,11,11223|JJSJWW|RWJS|JRWS|,1122JRWS|JJSJW|RWJS||,Between 1 and 3 college courses (or equivalent),No
80,0,False,1.9252333333333334,2,1L12|JRWS|LJLWWLJS||,1L1LJLWWLJS|JRWS|||,None,No
80,1,False,2.5076,1,12|WSWSLWSWWS|WSLWSLWSWWS||,WSWSLWSWWSWSLWSLWSWWS||||,None,No
80,2,False,2.4891,4,12141|WWWS|LJL||RJR,1LJL1RJR1|WWWS|||,None,No
80,3,False,2.3941,5,123|JSJLWSL|JJSRWRJSJL|WSLJJS|,JSJLWSLJJSRWRJSJLWSLJJS||||,None,No
80,4,False,4.472733333333333,8,1234|JWRWS|JRWLJS|WWRWS|JRWJS,JWRWSJRWLJWRWSJRWJS||||,None,No
80,5,False,3.8061833333333333,8,11112313|JSJL|JJLJJJS|JLS|,1111JJLJJJS212|JSJL|JSL||,None,No
80,6,False,2.1507,1,123242|JSJJSJRJ|SWS|RJJR|LJJL,JSJJSJRJ1RJJR1LJJL1|SWS|||,None,No
80,7,False,1.6255166666666667,5,1|LJSRJSJLJSJSLJSLJRJS|||,LJSRJSJLJSJSLJSLJRJS||||,None,No
80,8,False,2.154933333333333,7,1132|WLJS|RRJLWWJS|LWRJS|,11LWRJSRRJLWJS|WLJS|||,None,No
80,9,False,0.8965166666666666,1,1|JJSJWRJSWLJJS|||,JJSJWRJSWLJJS||||,None,No
81,0,False,3.121166666666667,15,11LWJS|RWLJS|||,11LWJS|RWLJS|||,None,No
81,1,False,7.9289,28,RWLWL1RW1|WRSWSLWSLWS|||,RWLWL1RW1|WSRWSLWSLWS|||,None,No
81,2,False,7.705866666666667,32,LJSJRWWWSRJJS||||,LJSJRWWWSRJJS||||,None,No
81,3,False,1.5871166666666667,8,L2RJR2LJL2||WSWWS||,L1RJR1LJL1|WSWWS|||,None,No
81,4,False,2.1333333333333333,8,1L1JS|JWWRWSJRW|||,1L1JS|JWRWSJRW|||,None,No
81,5,False,5.289833333333333,19,L2R4LJL2||JSJJSJ|WWS|JRS33,L1RJSR22LJL1|JSJJSJ|WWS||,None,No
81,6,False,1.9653833333333333,16,R24242||JSWSJLWL||WWJSRJR,R12121|JSWSJLWL|WWJSRJR||,None,No
81,7,False,4.8633,14,JLJL4RJLJR4||||SJSRJS,JLJL1RJLJR1|SJSRJS|||,None,No
81,8,False,2.275183333333333,6,WL1WJL1LJSWR1|JS|||,WL1WJL1L1WR1|JS|||,None,No
81,9,False,0.9768833333333333,5,222||JJSRWL||,111|JJSRWL|||,None,No
82,0,False,7.7022,1,JRWSWL1LW1|JS|||,JRWSWL1LW1|JS|||,None,No
82,1,False,3.7209833333333333,2,WL1RWR1|SWSWWSWS|||,WL1RWR1|SWSWWSWS|||,None,No
82,2,False,3.7361,1,1WWW1RJJS|LJSR|||,1WWW1RJJS|LJSR|||,None,No
82,3,False,2.5893,1,L1RJR1LJL1|WSWWS|||,L1RJR1LJL1|WSWWS|||,None,No
82,4,False,2.243333333333333,1,1RWL1WR1|JWWRWSJ|||,1RWL1WR1|JWRWSJ|||,None,No
82,5,False,4.4236,1,JLS11|WLWSRRWWSRRWRWS|||,JSL11|WLWSRRWWSRRWRWS|||,None,No
82,6,False,12.3657,1,2331LWL1|2JSJ|JSJJSJ|WR|,1223LWL3|JSJJSJ|WR|1JSJ|,None,No
82,7,False,2.817466666666667,1,J11RJSRJ12|LJS|RJS2||,J11RJSRJ12|LJS|RJS2||,None,No
82,8,False,3.0297,1,112RRJW2|WLJS|RJS||,112RRJW2|WLJS|RJS||,None,No
82,9,False,1.8099,1,12121|JJS|RWL||,12121|JJS|RWL||,None,No
83,0,False,2.863783333333333,6,JRWSLJRWSLJLWWLJS||||,JRWSLJRWSLJLWWLJS||||,Between 1 and 3 college courses (or equivalent),No
83,1,False,2.403,8,WSWSLWSLWS1WSRWSRWS|RWWS|||,WSWSLWSLWSRWWSWSRWSRWS||||,Between 1 and 3 college courses (or equivalent),No
83,2,False,1.3557333333333332,3,WWWSL123|JLWWWS||RJRWWWS|,WWWSLJLWWWSRJRWWWS||||,Between 1 and 3 college courses (or equivalent),No
83,3,False,2.3088,7,LWS1234|WWS|RJR|WSWWSLJ|LWSWWS,1RJRWS2LJ1|LWS2|WWS||,Between 1 and 3 college courses (or equivalent),No
83,4,False,1.1362166666666667,5,1234|JWWRWS|JRWWJS|LJW|LJS,JWRWSJRWWJSLJWLJS||||,Between 1 and 3 college courses (or equivalent),No
83,5,False,2.4161166666666665,20,1234|JSLWLWS|RRWWS|LLWRWSWLWSR|RWWSLLWRWS,JSLWLWSRRWWSLLWRWSWLWSRRWWSLLWRWS||||,Between 1 and 3 college courses (or equivalent),No
83,6,False,1.7707333333333333,14,1234|RJSWSLJJ|SLWSLJRJSR|JJSJR|JSWS,R1LJJSLWSLJRJSRJJSJR1|JSWS|||,Between 1 and 3 college courses (or equivalent),No
83,7,False,1.9214833333333334,16,1234|LJSJS|RJLJSRJS|RJSJR|JS,L11RJL1R1R1JR1|JS|||,Between 1 and 3 college courses (or equivalent),No
83,8,False,1.5564,11,123|WLJSLJRWS|JS|RRJWRJS|,WL1LJRWS1RRJWR1|JS|||,Between 1 and 3 college courses (or equivalent),No
83,9,False,0.6663166666666667,3,123|JJS|JRWLJS|RWLJJS|,1JRWLJSRWL1|JJS|||,Between 1 and 3 college courses (or equivalent),No
84,0,False,1.9410333333333334,3,JRWSWLJSLWJS||||,JRWSWLJSLWJS||||,None,No
84,1,False,2.82315,14,WS11WSRWWSR11WS|WSL|||,WS11WSRWWSR11WS|WSL|||,None,No
84,2,False,0.81225,1,1LJL1RJR1|WWWS|||,1LJL1RJR1|WWWS|||,None,No
84,3,False,0.8807333333333334,4,L1RJR1LJL1|WSWWS|||,L1RJR1LJL1|WSWWS|||,None,No
84,4,False,1.9040833333333333,7,11RJS|JWRWSJRWL|||,11RJS|JWRWSJRWL|||,None,No
84,5,False,3.0839833333333333,11,L1233LJL1|JSJJS|JRJRS|WWS|,L1JRJSR22LJL1|JSJJS|WWS||,None,No
84,6,False,2.1944833333333333,8,11R2RWWR2WLWWLW2|JSJ|JSWSJ||,11R2RWWR2WLWWLW2|JSJ|JSWSJ||,None,No
84,7,False,1.92275,7,L1RJLJSRJSRJSJRJS|JSJS|||,LJSJSRJLJSRJSRJSJRJS||||,None,No
84,8,False,0.7141166666666666,3,WLJSWJLJSLJSWRJS||||,WLJSWJLJSLJSWRJS||||,None,No
84,9,False,0.707,6,111|JJSRWL|||,111|JJSRWL|||,None,No
85,0,False,5.242983333333333,7,RW132SR23W1|LJS|RJ|LW|,RW123SR32W1|LJS|LW|RJ|,None,No
85,1,False,3.73035,9,1133RW1122|WS|RWS|LWS|,1122RW1133|WS|L1|R1|,None,No
85,2,False,1.4677333333333333,4,1LJL1RJR1|WWWS|||,1LJL1RJR1|WWWS|||,None,No
85,3,False,2.6294666666666666,8,L1RJR1LJL1|WSWWS|||,L1RJR1LJL1|WSWWS|||,None,No
85,4,False,2.7866666666666666,7,1WS1JLW2SJ2JS|JWR|RW||,1WS1JLW2SJ2JS|JWR|RW||,None,No
85,5,False,5.149616666666667,12,L221121RJJRJS|RJSJ|JSJ||,L112212RJJRJS|JSJ|R1||,None,No
85,6,False,2.7613166666666666,7,JS1SJRJSWSR1SRWSL1SLWS|JJ|||,JS1SJRJSWSR1SRWSL1SLWS|JJ|||,None,No
85,7,False,2.024383333333333,6,1JSRJRJSLJ1JS1|LJS|||,1JSRJRJSLJ1JS1|LJS|||,None,No
85,8,False,1.7992333333333332,6,1S1SRJSLJLWWJS|WLJ|||,1S1SRJSLJLWJS|WLJ|||,None,No
85,9,False,2.4772833333333333,5,1WL1WLJJS|JJSR|||,1WL1WLJJS|JJSR|||,None,No
86,0,False,14.246116666666667,7,JJSJRWWRJSJRWS||||,JJSJRWWRJSJRWS||||,Between 1 and 3 college courses (or equivalent),No
86,1,False,19.409783333333333,16,WL1W1RWRW1W1|SWSW|||,WL1W1RWRW1W1|SWSW|||,Between 1 and 3 college courses (or equivalent),No
86,2,False,2.6510666666666665,8,1SLJJSL1LJS|WWW|||,1SLJJSL1LJS|WWW|||,Between 1 and 3 college courses (or equivalent),No
86,3,False,4.783283333333333,10,LW12JR1W2R1|SWWS|RJ||,LW12JR1W2R1|SWWS|RJ||,Between 1 and 3 college courses (or equivalent),No
86,4,False,6.582716666666666,12,1212RJS|JWRWS|JRWL||,1212RJS|JWRWS|JRWL||,Between 1 and 3 college courses (or equivalent),No
86,5,False,7.1887,13,L1RJR333LJL1|JSJWJSJ||SWW|,L1RJR222LJL1|JSJJSJ|SWW||,Between 1 and 3 college courses (or equivalent),No
86,6,False,4.344566666666666,8,1WRWR11LWL11|JSJJSJ|||,1WRWR11LWL11|JSJJSJ|||,Between 1 and 3 college courses (or equivalent),No
86,7,False,10.690266666666666,30,LJSJSRJLJSRJSRJSJRJS||||,LJSJSRJLJSRJSRJSJRJS||||,Between 1 and 3 college courses (or equivalent),No
86,8,False,1.2770333333333332,3,WLJSWJLJSLJSWRJS||||,WLJSWJLJSLJSWRJS||||,Between 1 and 3 college courses (or equivalent),No
86,9,False,0.96045,4,111|JJSRWL|||,111|JJSRWL|||,Between 1 and 3 college courses (or equivalent),No
87,0,False,6.722316666666667,17,1234|WJRWS|LWJWRWS|LWJWJ|LWWWLWWLWS,JRWSLJRWSLJJLWWWLWWLWS||||,Between 1 and 3 college courses (or equivalent),No
87,1,False,3.100416666666667,4,12|WSWSLWSLWS|RWWSWSRWSRWS||,WSWSLWSLWSRWWSWSRWSRWS||||,Between 1 and 3 college courses (or equivalent),No
87,2,False,3.04335,9,123|WWWSL|JLWWWSR|JRWWWS|,WWWSLJLWWWSRJRWWWS||||,Between 1 and 3 college courses (or equivalent),No
